"종목
코드",종목명,시장,산업명(대),산업명(중),주요제품
013700,까뮤이앤씨,KOSPI,건설,건설_중소형,건설업
391710,코닉오토메이션,KOSDAQ,인터넷,소프트웨어,스마트팩토리
014470,부방,KOSDAQ,지주사,지주사,지주사
378800,샤페론,KOSDAQ,헬스케어,바이오_연구개발,신약개발
100220,비상교육,KOSPI,내수,교육,교육서비스
459100,위츠,KOSDAQ,스마트폰,스마트폰_부품,무선충전모듈 및 충전기
347000,센코,KOSDAQ,에너지,플랜트,센서 및 센서기기
412540,제일엠앤에스,KOSDAQ,배터리,배터리_장비,공정장비(전극 공정)
007590,동방아그로,KOSPI,전문서비스,농업,농약(작물보호제)
011390,부산산업,KOSPI,건설,레미콘,레미콘
072990,에이치시티,KOSDAQ,전문서비스,전문서비스,시험인증사업
027830,대성창투,KOSDAQ,금융,밴처캐피탈_VC,밴처캐피탈(VC)
055490,테이팩스,KOSPI,배터리,배터리_소재,2차전지용 테이프
052860,아이앤씨,KOSDAQ,반도체,비메모리_팹리스,"팹리스(Fabless, 전자기기)"
142280,녹십자엠에스,KOSDAQ,헬스케어,바이오_기자재,"시약, 기기, 소모품 등"
204840,지엘팜텍,KOSDAQ,헬스케어,제약_완제의약품,완제의약품
038680,에스넷,KOSDAQ,인터넷,네트워크통합,NI(네트워크 시스템 구축사업)
163280,에어레인,KOSDAQ,에너지,플랜트,기체분리막
052900,KX하이텍,KOSDAQ,반도체,반도체_소재,반도체 공정용 소재
094940,푸른기술,KOSDAQ,전문서비스,금융서비스,금융자동화 기기
023810,인팩,KOSPI,Auto,자동차부품,구동 및 변속부품
009770,삼정펄프,KOSPI,내수,종이,위생용지
136410,아셈스,KOSDAQ,석유화학,석유화학_중소형,"필름) 무이형지형, 이형지형 등"
064800,포니링크,KOSDAQ,패션,패션잡화,해외 패션의류
187420,HLB제넥스,KOSDAQ,헬스케어,바이오_연구개발,마이크로바이옴(Microbiome)
001470,삼부토건,KOSPI,건설,건설_중소형,건설업
452400,이닉스,KOSDAQ,배터리,배터리_부품,배터리 부품(배터리셀 패드)
000850,화천기공,KOSPI,기계,공작기계,CNC 선반
222160,NPX,KOSDAQ,PCB,PCB_부품소재,BBT(PCB 후공정 필수장비)
089850,유비벨록스,KOSDAQ,전문서비스,금융서비스,스마트카드(Smart Card)
061250,화일약품,KOSDAQ,헬스케어,제약_원료의약품,원료의약사업
045660,에이텍,KOSDAQ,전문서비스,금융서비스,금융자동화 기기
192250,케이사인,KOSDAQ,인터넷,정보보안,보안 솔루션
317850,대모,KOSDAQ,기계,건설기계_부품,어태치먼트
215360,우리산업,KOSDAQ,Auto,자동차부품,공조부품
475430,키스트론,KOSDAQ,전자제품,전자부품,전자부품용 와이어
041460,한국전자인증,KOSDAQ,인터넷,결제시스템,공동인증 서비스
294140,레몬,KOSDAQ,내수,생활용품,나노섬유 멤브레인
066980,한성크린텍,KOSDAQ,에너지,플랜트,산업용 수처리
006090,사조오양,KOSPI,음식료,수산,수산
001550,조비,KOSPI,전문서비스,농업,비료
299900,위지윅스튜디오,KOSDAQ,방송미디어,영화,영화제작기술(VFX)
321260,프로이천,KOSDAQ,디스플레이,디스플레이_부품,프로브카드(Probe Card)
037760,쎄니트,KOSDAQ,철강,철강_스테인리스,스테인리스
017650,대림제지,KOSDAQ,내수,종이,골판지원지
004540,깨끗한나라,KOSPI,내수,종이,위생용지
226330,신테카바이오,KOSDAQ,헬스케어,바이오_연구개발,AI 신약개발 플랫폼
331380,포커스에이아이,KOSDAQ,전문서비스,물리보안,IP 카메라 및 영상저장장치 등
417790,트루엔,KOSDAQ,전문서비스,물리보안,IP 카메라 및 영상저장장치 등
053450,세코닉스,KOSDAQ,스마트폰,카메라_모듈,렌즈) 광학렌즈
153460,네이블,KOSDAQ,통신,통신장비,통신용 소프트웨어 
306040,에스제이그룹,KOSDAQ,패션,패션잡화,"가방) KANGOL, HELEN KAMINSKI 등"
039010,현대에이치티,KOSDAQ,건설,건자재,Home Network
253840,수젠텍,KOSDAQ,헬스케어,의료용_진단기기,체외진단 의료기기
003010,혜인,KOSPI,기계,건설기계,건설기계
058730,다스코,KOSPI,건설,건자재,건축자재(데크플레이트)
153710,옵티팜,KOSDAQ,헬스케어,제약_동물의약품,동물의약품
291650,압타머사이언스,KOSDAQ,헬스케어,바이오_연구개발,항암신약
424980,마이크로투나노,KOSDAQ,반도체,반도체_장비,검사장비(Probe Card)
004590,한국가구,KOSDAQ,건설,가구,일반 가구
408900,스튜디오미르,KOSDAQ,방송미디어,애니메이션,애니메이션 제작 및 기획
263800,데이타솔루션,KOSDAQ,인터넷,소프트웨어,데이터 솔루션
260930,씨티케이,KOSDAQ,화장품,화장품_유통,유통 및 마케팅
016090,대현,KOSPI,패션,의류_브랜드,"브랜드) 씨씨콜렉트, 주크, 모조 등"
069730,DSR제강,KOSPI,철강,철강_선재가공,"와이어로프, 경강선 등"
0013V0,삼진식품,KOSDAQ,음식료,수산,수산
018500,동원금속,KOSPI,Auto,자동차부품,자동차용 내외장 부품
104620,노랑풍선,KOSDAQ,내수,여행,여행
003780,진양산업,KOSPI,석유화학,석유화학_중소형,폴리우레탄 폼
042940,상지건설,KOSDAQ,건설,건설_중소형,건설업
066430,아이로보틱스,KOSDAQ,석유화학,석유화학_중소형,화학제품 유통
246960,SCL사이언스,KOSDAQ,헬스케어,의료기기,지혈
219550,디와이디,KOSDAQ,화장품,화장품_브랜드,"브랜드) lilybyred, HATHERINE 등"
039240,경남스틸,KOSDAQ,철강,철강_가공센터,포스코 지정 가공센터
317690,퀀타매트릭스,KOSDAQ,헬스케어,의료용_진단기기,체외진단 의료기기
060310,3S,KOSDAQ,전문서비스,전문서비스,환경시험장치
043710,서울리거,KOSDAQ,유통,MRO,의약품 및 의료기기 유통
039020,이건홀딩스,KOSDAQ,건설,건자재,합판 및 창호
123420,위메이드플레이,KOSDAQ,게임,게임_KOSDAQ,애니팡
043650,국순당,KOSDAQ,음식료,주류,"막걸리, 백세주 등"
017480,삼현철강,KOSDAQ,철강,철강_가공센터,포스코 지정 가공센터
246690,TS인베스트먼트,KOSDAQ,금융,밴처캐피탈_VC,밴처캐피탈(VC)
171120,라이온켐텍,KOSDAQ,건설,건자재,건축자재(인조대리석)
134580,탑코미디어,KOSDAQ,방송미디어,애니메이션,웹툰 제작 및 플랫폼 운영
262260,에이프로,KOSDAQ,배터리,배터리_장비,공정장비(활성화 공정)
159580,제로투세븐,KOSDAQ,패션,패션잡화,유아) 유아동 스킨케어
010280,아이티센엔텍,KOSDAQ,인터넷,SI,비계열
036000,예림당,KOSDAQ,내수,교육,교육서비스
234100,폴라리스세원,KOSDAQ,Auto,자동차부품,공조부품
217190,제너셈,KOSDAQ,반도체,반도체_장비,공정장비(Saw Singulation)
347860,알체라,KOSDAQ,인터넷,소프트웨어,AI 서비스 및 솔루션(얼굴인식)
241790,티이엠씨씨엔에스,KOSDAQ,반도체,반도체_소재,반도체 공정용 소재
435570,에르코스,KOSDAQ,음식료,식품,영유아식품
168330,내츄럴엔도텍,KOSDAQ,음식료,건강기능식품,브랜드) 백수오
129260,인터지스,KOSPI,운송,물류,종합물류
095910,에스에너지,KOSDAQ,에너지,신재생_태양광,발전시스템 및 태양전지
027050,코리아나,KOSDAQ,화장품,화장품_브랜드,"브랜드) 라비다, 세니떼 등"
307870,비투엔,KOSDAQ,인터넷,소프트웨어,데이터 솔루션
042110,에스씨디,KOSDAQ,전자제품,전자부품,가전제품 부품(냉장고 및 에어컨 등)
078590,휴림에이텍,KOSDAQ,Auto,자동차부품,자동차용 내외장 부품
001620,케이비아이동국실업,KOSPI,Auto,자동차부품,자동차용 내외장 부품
094850,참좋은여행,KOSDAQ,내수,여행,여행
049470,비트플래닛,KOSDAQ,인터넷,SI,비계열
198440,강동씨앤엘,KOSDAQ,건설,시멘트,시멘트
012790,신일제약,KOSDAQ,헬스케어,제약_완제의약품,완제의약품
299660,셀리드,KOSDAQ,헬스케어,바이오_연구개발,항암신약
109070,주성코퍼레이션,KOSPI,운송,물류,종합물류
033310,엠투엔,KOSDAQ,석유화학,석유화학_중소형,스틸드럼
052220,iMBC,KOSDAQ,방송미디어,방송,디지털콘텐츠 유통
072130,유엔젤,KOSPI,통신,통신장비,통신용 소프트웨어 
162300,신스틸,KOSDAQ,철강,철강_냉연,표면처리강판
024910,경창산업,KOSDAQ,Auto,자동차부품,구동 및 변속부품
234920,자이글,KOSDAQ,전자제품,가정용_전자제품,가정용 전자제품(주방용 조리기)
000220,유유제약,KOSPI,헬스케어,제약_완제의약품,완제의약품
004830,덕성,KOSPI,패션,섬유,합성피혁(PU)
127710,아시아경제,KOSDAQ,인터넷,온라인서비스,온라인 뉴스
104540,코렌텍,KOSDAQ,헬스케어,의료기기_정형외과,인공관절 전문기업
212710,아이에스티이,KOSDAQ,반도체,반도체_장비,공정장비(FOUP Cleaner 등)
006980,우성,KOSPI,음식료,사료,사료
140070,서플러스글로벌,KOSDAQ,반도체,반도체_장비,중고장비(Refurbish)
010470,오리콤,KOSDAQ,전문서비스,광고_계열,최대주주: 두산
040610,SG&G,KOSDAQ,운송,물류,종합물류
072770,멤레이비티,KOSDAQ,인터넷,소프트웨어,서버 및 스토리지
155660,DSR,KOSPI,철강,철강_선재가공,"와이어로프(합성섬유, 스테인리스 등)"
037230,한국팩키지,KOSDAQ,음식료,식품_포장,카톤팩(우유)
036670,삼양케이씨아이,KOSDAQ,석유화학,석유화학_중소형,계면활성제
065500,오리엔트정공,KOSDAQ,Auto,자동차부품,구동 및 변속부품
036120,서울평가정보,KOSDAQ,전문서비스,금융서비스,신용정보
321820,아티스트컴퍼니,KOSDAQ,방송미디어,드라마_제작,매니지먼트
049480,오픈베이스,KOSDAQ,인터넷,네트워크통합,NI
024900,디와이덕양,KOSPI,Auto,자동차부품,자동차용 내외장 부품
317530,캐리소프트,KOSDAQ,방송미디어,애니메이션,애니메이션 제작 및 기획
332370,아이디피,KOSDAQ,전자제품,산업용_전자제품,프린터 및 관련부품(카드 프린터)
065170,비엘팜텍,KOSDAQ,음식료,건강기능식품,"브랜드) 대마종자유, 퓨어보이차 등"
155650,와이엠씨,KOSDAQ,디스플레이,디스플레이_부품,Target(배선재료)
002140,고려산업,KOSPI,음식료,사료,사료
073640,테라사이언스,KOSDAQ,기계,건설기계_부품,유압용 관이음쇠
067920,이글루,KOSDAQ,인터넷,정보보안,보안 솔루션(보안관제)
111110,호전실업,KOSPI,패션,의류_OEMODM,OEM(스포트웨어 및 특수기능성 아웃웨어)
446840,지슨,KOSDAQ,인터넷,정보보안,보안 솔루션(무선 보안)
047400,유니온머티리얼,KOSPI,Auto,자동차부품,자동차용 모터류(모터용 자석)
039420,케이엘넷,KOSDAQ,운송,물류,종합물류정보 중계사업자
222110,팬젠,KOSDAQ,헬스케어,바이오의약품,바이오시뮬러 EPO
479960,위너스,KOSDAQ,에너지,전력_송배전,"배선기구(스위치, 콘센트 등)"
015710,코콤,KOSDAQ,건설,건자재,Home Network
109860,동일금속,KOSDAQ,기계,건설기계_부품,크롤러 크레인용 트랙슈 어셈블리
459550,알트,KOSDAQ,통신,통신,시니어 및 키즈용
082210,옵트론텍,KOSDAQ,스마트폰,카메라_모듈,카메라 모듈 부품(광학 필터)
002760,보락,KOSPI,음식료,식품,식품 첨가물
373160,데이원컴퍼니,KOSDAQ,내수,교육,성인대상(실무교육)
072470,우리산업홀딩스,KOSDAQ,지주사,지주사,지주사
302430,이노메트리,KOSDAQ,배터리,배터리_장비,검사장비(X-Ray 검사솔루션)
452300,캡스톤파트너스,KOSDAQ,금융,밴처캐피탈_VC,밴처캐피탈(VC)
035460,기산텔레콤,KOSDAQ,통신,통신장비,통신장비) 이동통신 중계기 등
196300,HLB펩,KOSDAQ,헬스케어,바이오_연구개발,펩타이드 바이오소재
040350,크레오에스지,KOSDAQ,전문서비스,금융서비스,금융 전문 IT
000910,유니온,KOSPI,건설,시멘트,시멘트
053350,이니텍,KOSDAQ,인터넷,정보보안,보안 솔루션
063440,SM Life Design,KOSDAQ,방송미디어,음반음원,"패키지 인쇄물(앨범, 화보집 등)"
004410,서울식품,KOSPI,음식료,제과제빵,제빵사업
145170,노브랜드,KOSDAQ,패션,의류_OEMODM,ODM
480370,씨케이솔루션,KOSPI,배터리,배터리_장비,클린룸과 드라이룸
222420,쎄노텍,KOSDAQ,비철금속,비철금속_기타,세라믹 비드
010240,흥국,KOSDAQ,기계,건설기계_부품,하부구동부품
064240,홈캐스트,KOSDAQ,전자제품,IT유통,전자부품 유통(반도체 등)
460870,에스엠씨지,KOSDAQ,화장품,화장품_원부자재,화장품 용기
054300,팬스타엔터프라이즈,KOSDAQ,내수,여행,크루즈산업
099410,동방선기,KOSDAQ,조선,조선기자재,PIPE SPOOL
352910,오비고,KOSDAQ,인터넷,소프트웨어,차량용 소프트웨어(커넥티드카)
318160,셀바이오휴먼텍,KOSDAQ,화장품,화장품_원부자재,마스크팩 소재
372910,한컴라이프케어,KOSPI,전문서비스,전문서비스,"개인 안전장비(소방, 군, 경찰용 등)"
347740,피엔케이피부임상연구센타,KOSDAQ,전문서비스,전문서비스,인체적용시험 서비스(화장품)
393210,토마토시스템,KOSDAQ,인터넷,SI,비계열
092440,기신정기,KOSPI,석유화학,석유화학_중소형,플라스틱 사출금형용 원재료
333620,엔시스,KOSDAQ,배터리,배터리_장비,검사장비(머신비전 검사장비)
033170,시그네틱스,KOSDAQ,반도체,반도체_패키징,패키징 및 TEST
457370,한켐,KOSDAQ,디스플레이,디스플레이_소재,OLED 소재
006490,인스코비,KOSPI,통신,통신,MVNO(알뜰폰)
002630,오리엔트바이오,KOSPI,헬스케어,바이오_기자재,"바이오 연구장비, 생물소재 등"
007370,진양제약,KOSDAQ,헬스케어,제약_완제의약품,완제의약품
049550,잉크테크,KOSDAQ,전자제품,산업용_전자제품,프린터 부품(잉크 등)
089150,케이씨티,KOSDAQ,전문서비스,금융서비스,금융자동화 기기
087260,모바일어플라이언스,KOSDAQ,Auto,자동차부품,차량용 인포테인먼트
365590,하이딥,KOSDAQ,반도체,비메모리_팹리스,"팹리스(Fabless, 스마트폰)"
067370,선바이오,KOSDAQ,헬스케어,바이오의약품,의약품 및 의료 소재
053270,구영테크,KOSDAQ,Auto,자동차부품,자동차용 내외장 부품
218150,미래생명자원,KOSDAQ,음식료,사료,사료
206560,덱스터,KOSDAQ,방송미디어,영화,영화제작기술(VFX)
189980,흥국에프엔비,KOSDAQ,음식료,음료,식음료제조업: 카페음료
122310,제노레이,KOSDAQ,헬스케어,의료용_이미징솔루션,의료용 이미징 솔루션
170790,파이오링크,KOSDAQ,인터넷,정보보안,네트워크 보안
289220,자이언트스텝,KOSDAQ,전문서비스,광고_비계열,광고 VFX 등
096630,에스코넥,KOSDAQ,스마트폰,스마트폰_부품,스마트폰 내외장재 부품
011000,진원생명과학,KOSPI,헬스케어,바이오_CDMO,위탁개발생산(CDMO)
061040,알에프텍,KOSDAQ,내수,생활용품,스마트폰 Accessory
033200,모아텍,KOSDAQ,기계,일반기계,모터) 제어용(STEPPING MOTOR)
079000,와토스코리아,KOSDAQ,건설,건자재,건축자재(욕실)
378850,화승알앤에이,KOSPI,Auto,자동차부품,자동차용 내외장 부품
303360,프로티아,KOSDAQ,헬스케어,의료용_진단기기,체외진단 의료기기
080010,이상네트웍스,KOSDAQ,전문서비스,전문서비스,전시 사업
177900,쓰리에이로직스,KOSDAQ,반도체,비메모리_팹리스,"팹리스(Fabless, 통신)"
068330,일신바이오,KOSDAQ,헬스케어,바이오_기자재,바이오 연구장비(초저온 냉동고) 등
004770,써니전자,KOSPI,전자제품,전자부품,가전제품 부품(수동진동자 등)
215090,솔디펜스,KOSDAQ,방산,방산,방산
004910,조광페인트,KOSPI,석유화학,석유화학_중소형,페인트
288620,에스퓨얼셀,KOSDAQ,에너지,신재생_기타,연료전지(건물 및 발전용)
037330,인지디스플레,KOSDAQ,디스플레이,디스플레이_부품,Chassis류 등
088910,동우팜투테이블,KOSDAQ,음식료,육계,육계(닭)
185490,아이진,KOSDAQ,헬스케어,바이오의약품,세포유전자 치료제
137080,나래나노텍,KOSDAQ,디스플레이,디스플레이_장비,디스플레이 공정장비
014190,원익큐브,KOSDAQ,석유화학,석유화학_중소형,화학제품 유통
199550,레이저옵텍,KOSDAQ,헬스케어,의료기기_피부미용,피부미용 의료기기
004780,대륙제관,KOSDAQ,내수,생활용품,제관업
294090,이오플로우,KOSDAQ,헬스케어,의료용_진단기기,웨어러블 약물 전달 솔루션
173940,에프엔씨엔터,KOSDAQ,방송미디어,음반음원,엔터테인먼트
093240,형지엘리트,KOSPI,패션,패션잡화,학생복
050960,수산아이앤티,KOSDAQ,인터넷,정보보안,보안 솔루션(공유단말 접속관리)
017180,명문제약,KOSPI,헬스케어,제약_완제의약품,완제의약품
053620,태양,KOSDAQ,내수,생활용품,제관업
033830,티비씨,KOSDAQ,방송미디어,방송,"지상파(대구, 경북)"
